"","lat","lng","X500m충전소","X1000m충전소","주민등록세대","전기차등록수","wei","교통량"
"58",37.40192748,126.7069153,0.032258064516129,42,0.980106262994116,0.62259686483289,2.83496119234314,1.2
"59",37.473842,126.635601,0.5,22,0.0752809446807354,0.0201123927832002,0.595393337463936,0
"60",37.491246,126.621762,1.2,33,0.0752809446807354,0.0201123927832002,1.29539333746394,0
"61",37.474475,126.638902,0.0833333333333333,12,0.0752809446807354,0.0201123927832002,0.178726670797269,0
"62",37.477154,126.647347,0.0833333333333333,29,0.0752809446807354,0.0201123927832002,0.178726670797269,0
"63",37.4441498,126.6931142,0.1,37,0.822111399491786,0.280981958000592,1.20309335749238,0
"64",37.44230178,126.6938715,0.111111111111111,39,0.822111399491786,0.280981958000592,1.21420446860349,0
"65",37.46719244,126.656286,1,55,0.822111399491786,0.280981958000592,2.10309335749238,0
"66",37.4640654,126.6672324,0.25,57,0.822111399491786,0.280981958000592,1.35309335749238,0
"67",37.46142053,126.639916,0.0833333333333333,62,0.822111399491786,0.280981958000592,1.18642669082571,0
"68",37.4508289,126.6596307,1,20,0.822111399491786,0.280981958000592,2.10309335749238,0
"69",37.45843461,126.653818,0.25,26,0.822111399491786,0.280981958000592,1.35309335749238,0
"70",37.45201513,126.6450629,0.0666666666666667,74,0.822111399491786,0.280981958000592,1.16976002415904,0
"71",37.45022695,126.6608097,1.2,25,0.822111399491786,0.280981958000592,2.30309335749238,0
"72",37.4635298,126.6831111,0.0476190476190476,57,0.822111399491786,0.280981958000592,2.35071240511143,1.2
"73",37.47026053,126.6837689,0.0769230769230769,56,0.822111399491786,0.280981958000592,1.18001643441545,0
"74",37.46103383,126.6782479,0.0454545454545455,32,0.822111399491786,0.280981958000592,2.34854790294692,1.2
"75",37.465929,126.6787272,0.0434782608695652,44,0.822111399491786,0.280981958000592,2.34657161836194,1.2
"76",37.46295507,126.686476,0.04,75,0.822111399491786,0.280981958000592,2.34309335749238,1.2
"77",37.43967712,126.6617997,0.0454545454545455,28,0.822111399491786,0.280981958000592,1.14854790294692,0
"78",37.44748072,126.652155,0.25,36,0.822111399491786,0.280981958000592,1.35309335749238,0
"79",37.5041906,126.7387031,0.0416666666666667,55,0.911846104369647,0.350192250813369,1.30370502184968,0
"80",37.4973165,126.7386016,0.1,28,0.911846104369647,0.350192250813369,1.36203835518302,0
"81",37.50401235,126.7180036,0.0833333333333333,53,0.911846104369647,0.350192250813369,1.34537168851635,0
"82",37.48076132,126.7173588,1.2,11,0.911846104369647,0.350192250813369,2.46203835518302,0
"83",37.4936086,126.702259,1,10,0.911846104369647,0.350192250813369,2.26203835518302,0
"84",37.4912321,126.7157897,1,16,0.911846104369647,0.350192250813369,2.26203835518302,0
"85",37.491454,126.7159012,0.5,15,0.911846104369647,0.350192250813369,1.76203835518302,0
"86",37.5169041,126.7334848,0.027027027027027,117,0.911846104369647,0.350192250813369,1.28906538221004,0
"87",37.5167307,126.7328554,0.027027027027027,99,0.911846104369647,0.350192250813369,1.28906538221004,0
"88",37.5162052,126.7339333,0.0285714285714286,107,0.911846104369647,0.350192250813369,1.29060978375444,0
"89",37.4777748,126.7095452,0.333333333333333,10,0.911846104369647,0.350192250813369,1.59537168851635,0
"90",37.4775567,126.7096235,0.333333333333333,10,0.911846104369647,0.350192250813369,1.59537168851635,0
"91",37.4813005,126.7100474,0.5,14,0.911846104369647,0.350192250813369,1.76203835518302,0
"92",37.4807943,126.7103842,1,12,0.911846104369647,0.350192250813369,2.26203835518302,0
"93",37.5163897,126.7186209,0.0588235294117647,31,0.911846104369647,0.350192250813369,1.32086188459478,0
"94",37.5189583,126.6773643,0.25,29,1,0.646554273883466,1.89655427388347,0
"95",37.478241,126.6874532,0.1,21,1,0.646554273883466,2.94655427388347,1.2
"96",37.59210015,126.6746299,0.0333333333333333,85,1,0.646554273883466,1.6798876072168,0
"97",37.60196626,126.6616316,0.0384615384615385,52,1,0.646554273883466,1.685015812345,0
"98",37.51188318,126.6713453,0.0714285714285714,41,1,0.646554273883466,1.71798284531204,0
"99",37.51067996,126.6743275,0.0714285714285714,30,1,0.646554273883466,1.71798284531204,0
"100",37.54697255,126.6723554,0.0416666666666667,6,1,0.646554273883466,1.68822094055013,0
"101",37.38312856,126.64081,0.0416666666666667,73,0.651904897790944,0.611949127477078,1.30552069193469,0
"102",37.37978895,126.6376618,0.166666666666667,75,0.651904897790944,0.611949127477078,1.43052069193469,0
"103",37.3803676,126.6379787,0.166666666666667,75,0.651904897790944,0.611949127477078,1.43052069193469,0
"104",37.3759514,126.6450903,0.0178571428571429,91,0.651904897790944,0.611949127477078,1.28171116812516,0
"105",37.375934,126.6450942,0.0178571428571429,91,0.651904897790944,0.611949127477078,1.28171116812516,0
"106",37.37872461,126.6430757,0.0384615384615385,102,0.651904897790944,0.611949127477078,1.30231556372956,0
"107",37.378758,126.643067,0.0384615384615385,102,0.651904897790944,0.611949127477078,1.30231556372956,0
"108",37.39799114,126.6501476,0.0136986301369863,158,0.651904897790944,0.611949127477078,1.27755265540501,0
"109",37.39799112,126.650078,0.0136986301369863,158,0.651904897790944,0.611949127477078,1.27755265540501,0
"110",37.39370055,126.6454937,0.0104166666666667,179,0.651904897790944,0.611949127477078,1.27427069193469,0
"111",37.39380564,126.645404,0.0104166666666667,179,0.651904897790944,0.611949127477078,1.27427069193469,0
"112",37.38505558,126.6497293,0.0769230769230769,145,0.651904897790944,0.611949127477078,1.3407771021911,0
"113",37.38512915,126.649749,0.0909090909090909,147,0.651904897790944,0.611949127477078,1.35476311617711,0
"114",37.38760223,126.6450931,0.0384615384615385,118,0.651904897790944,0.611949127477078,1.30231556372956,0
"115",37.385323,126.643226,0.0416666666666667,92,0.651904897790944,0.611949127477078,1.30552069193469,0
"116",37.42685707,126.679109,0.5,49,0.651904897790944,0.611949127477078,1.76385402526802,0
"117",37.425602,126.684683,0.142857142857143,15,0.651904897790944,0.611949127477078,1.40671116812516,0
"118",37.41909456,126.6773686,0.0357142857142857,52,0.651904897790944,0.611949127477078,1.29956831098231,0
"119",37.41319988,126.6785372,0.0217391304347826,74,0.651904897790944,0.611949127477078,2.4855931557028,1.2
"120",37.41319988,126.678537,0.0217391304347826,74,0.651904897790944,0.611949127477078,2.4855931557028,1.2
"121",37.415099,126.679605,0.0277777777777778,84,0.651904897790944,0.611949127477078,1.2916318030458,0
"122",37.41403558,126.6804043,0.0277777777777778,79,0.651904897790944,0.611949127477078,2.4916318030458,1.2
"123",37.414036,126.680404,0.0277777777777778,79,0.651904897790944,0.611949127477078,2.4916318030458,1.2
"124",37.42665823,126.6661793,0.0232558139534884,28,0.651904897790944,0.611949127477078,1.28710983922151,0
"125",37.42714028,126.6644002,0.0384615384615385,42,0.651904897790944,0.611949127477078,1.30231556372956,0
"126",37.82528068,124.7177875,1.2,0,0,0,1.2,0
"127",37.22237148,126.117697,1.2,0,0,0,1.2,0
"128",37.21493446,126.1394484,1.2,0,0,0,1.2,0
"129",37.95965383,124.6645798,1.2,0,0,0,1.2,0
"130",37.95578034,124.7349257,1.2,0,0,0,1.2,0
"131",37.97139999,124.7170132,1.2,0,0,0,1.2,0
"132",37.95163121,124.7214044,1.2,0,0,0,1.2,0
"133",37.51467352,126.4385472,1.2,0,0,0,1.2,0
"134",37.26503771,126.4465617,0.5,3,0,0,0.5,0
"135",37.237823,126.4576924,1.2,0,0,0,1.2,0
"136",37.47153624,126.6308467,1.2,25,0.26724282407722,0.197870452528838,1.66511327660606,0
"137",37.472221,126.6270319,0.125,15,0.26724282407722,0.197870452528838,0.590113276606058,0
"138",37.46700706,126.6415771,0.111111111111111,38,0.26724282407722,0.197870452528838,0.576224387717169,0
"139",37.46703827,126.6415384,0.142857142857143,40,0.26724282407722,0.197870452528838,0.607970419463201,0
"140",37.47014308,126.6002711,0.25,2,0.26724282407722,0.197870452528838,0.715113276606058,0
"141",37.47525477,126.601345,0.25,2,0.26724282407722,0.197870452528838,0.715113276606058,0
"142",37.46788014,126.6053151,1,5,0.26724282407722,0.197870452528838,1.46511327660606,0
"143",37.47996879,126.6198407,0.5,43,0.26724282407722,0.197870452528838,0.965113276606058,0
"144",37.47902422,126.6186244,0.333333333333333,42,0.26724282407722,0.197870452528838,0.798446609939391,0
"145",37.47379456,126.6321943,1,33,0.26724282407722,0.197870452528838,1.46511327660606,0
"146",37.47370482,126.6323078,1,33,0.26724282407722,0.197870452528838,1.46511327660606,0
"147",37.49272936,126.4845079,0.0476190476190476,7,0.26724282407722,0.197870452528838,0.512732324225106,0
"148",37.4700272,126.6388281,0.2,34,0.26724282407722,0.197870452528838,0.665113276606058,0
"149",37.47711266,126.629501,0.333333333333333,39,0.26724282407722,0.197870452528838,0.798446609939391,0
"150",37.45989456,126.6082508,1.2,2,0.26724282407722,0.197870452528838,1.66511327660606,0
"151",37.45758397,126.6043972,1,2,0.26724282407722,0.197870452528838,1.46511327660606,0
"152",37.44936976,126.5978044,1.2,3,0.26724282407722,0.197870452528838,1.66511327660606,0
"153",37.44904199,126.5936473,1.2,3,0.26724282407722,0.197870452528838,1.66511327660606,0
"154",37.44713399,126.5963744,1.2,3,0.26724282407722,0.197870452528838,1.66511327660606,0
"155",37.446186,126.6010854,1.2,3,0.26724282407722,0.197870452528838,1.66511327660606,0
"156",37.47105574,126.6231189,0.1,11,0.26724282407722,0.197870452528838,0.565113276606058,0
"157",37.4705883,126.6237378,0.111111111111111,12,0.26724282407722,0.197870452528838,0.576224387717169,0
